,Location,Company,Title,Career,Edu,URL,InfoDetails,Tag,D_Day
240,서울 강남구 외,(주)원프레딕트,Data Platform Engineer,경력 3~10년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47808744,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
241,서울 서초구,(주)로민,[로민] 백엔드(Back-end) 개발자 채용,경력 5~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48105066,,"IT개발·데이터,백엔드/서버개발,웹개발,데이터엔지니어,DBA,QA/테스터,SE(시스템엔지니어),SI개발,딥러닝,머신러닝,빅데이터,서울,서초구",시작일2024.04.30 16:00마감일2024.05.30 23:59
242,서울 강남구,(주)코드스테이츠,AI/Data Coach,경력 3~10년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48048200,,"교육,교수설계,교육컨텐츠개발,교육컨텐츠기획,교재개발,기업교육,IT개발·데이터,데이터엔지니어,딥러닝,머신러닝,모델링,서울,강남구",상시채용
243,서울 강남구,(주)더블유컨셉코리아,[W컨셉] 검색&데이터 개발팀 AI/ML Engineer,경력 6년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48099159,,"IT개발·데이터,머신러닝,딥러닝,모델링,데이터마이닝,데이터라벨링,빅데이터,AWS,서울,강남구",시작일2024.04.30 09:00마감일2024.05.31 23:59
244,서울 강남구,(주)더블유컨셉코리아,[W컨셉] 검색&데이터 개발팀 검색 엔진 개발자,경력 6년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48099076,,"IT개발·데이터,머신러닝,딥러닝,모델링,데이터마이닝,데이터라벨링,빅데이터,AWS,ElasticStack,검색엔진,서울,강남구",시작일2024.04.30 08:00마감일2024.05.31 23:59
245,서울 서초구,쓰리알이노베이션(주),시계열 데이터 엔지니어 및 데이터 분석가,신입·경력 2년 ↑,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48051600,,"IT개발·데이터,데이터분석가,데이터엔지니어,머신러닝,딥러닝,데이터마이닝,빅데이터,검색엔진,웹개발,앱개발,데이터시각화,모델링,알고리즘,AI(인공지능),Pytorch,JSP,서울,서초구",상시채용
246,서울 강남구,데이터플로,데이터브릭스 Data Bricks 전문가 채용 신입/경력 채,경력 2년 ↑,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48096530,,"IT개발·데이터,데이터분석가,데이터엔지니어,데이터시각화,데이터마이닝,모델링,머신러닝,서울,강남구",시작일2024.04.29 16:00마감일2024.05.29 23:59
247,서울 강남구,(주)페르소나에이아이,인프라 서버 구축 (팀장급),경력 10년 ↑,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48095003,,"IT개발·데이터,백엔드/서버개발,머신러닝,딥러닝,챗봇,AI(인공지능),풀스택,React,Node.js,SpringBoot,서울,강남구",시작일2024.04.29 15:00마감일2024.05.29 23:59
248,서울 강남구,(주)리콘랩스,[리콘랩스] 3D AI Researcher(박사급) 모집,무관(신입포함),석사졸업 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48091008,,"IT개발·데이터,AI(인공지능),딥러닝,머신러닝,컴퓨터비전,Python,알고리즘,서울,강남구",상시채용
249,서울 금천구,(주)데이터트리,[신입/경력] 정보화 문서작성,신입·경력 2년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48090574,,"기획·전략,IT컨설팅,BPR,ISMP,ISP,IT개발·데이터,빅데이터,AI(인공지능),알고리즘,IoT,딥러닝,머신러닝,Tensorflow,Python,서울,금천구",시작일2024.04.29 10:00마감일2024.05.29 23:59
250,서울 송파구,(주)자비스,"인공지능(AI), 전장,모빌리티, IOT,펌웨어 외 정규직 채용",경력(년수무관),학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48088205,,"IT개발·데이터,머신러닝,빅데이터,임베디드,정보통신,펌웨어,IoT,AI(인공지능),서울,송파구",시작일2024.04.29 08:00마감일2024.06.28 23:59
251,서울 강남구 외,주식회사 에피소든,백엔드 개발자,경력 5~20년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47158368,,"연구·R&D,연구원,자율주행,AI(인공지능),이미지프로세싱,IT개발·데이터,Linux,C++,자율주행,AI(인공지능),딥러닝,머신러닝,빅데이터,영상처리,이미지프로세싱,컴퓨터비전,Python,Pytorch,Tensorflow,detection,세그멘테이션,C언어,서울,서초구",시작일2024.02.26 00:00마감일2024.06.30 23:59
252,서울 강남구 외,(주)디윅스,백엔드 개발자 경력(3년 이상),경력 3~7년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47898325,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",시작일2024.04.01 00:00마감일2024.05.31 23:59
253,서울 송파구,(주)뉴냅스,[주식회사 뉴냅스] AI 개발자 채용 공고,무관(신입포함),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48049126,,"IT개발·데이터,AI(인공지능),빅데이터,딥러닝,머신러닝,연구·R&D,AI(인공지능),서울,송파구",시작일2024.04.22 16:00마감일2024.05.24 10:11
254,서울 송파구,(주)와트,WATT에서 함께할 로봇 소프트웨어 개발자를 찾습니다,경력 3년 ↑,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48068995,,"연구·R&D,R&D,로봇엔지니어,IT개발·데이터,S/W,임베디드,자율주행,알고리즘,머신러닝,C언어,C++,Python,Linux,서울,송파구",상시채용
255,서울 송파구,(주)에코브레인,데이터 분석 경력직 모집,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48064204,,"IT개발·데이터,딥러닝,데이터마이닝,머신러닝,서울,송파구",시작일2024.04.24 11:00마감일2024.05.24 23:59
256,서울 서초구 외,(주)아론티어,Artificial Intelligence(AI) engineering,경력 2~10년,석사졸업 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48044674,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
257,서울 서초구 외,(주)스카이오토넷,(주)스카이오토넷 - 자율주행사업부 HW회로설계 개발자 (경력),경력 1년 ↑,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47963453,,"IT개발·데이터,MCU,펌웨어,H/W,S/W,임베디드,머신러닝,솔루션,영상처리,자율주행,컴퓨터비전,정보통신,DevOps,RTOS,생산,회로설계,H/W,OrCAD,FPGA,Pads,전장설계,기계설계,기구설계,전기제어,기술엔지니어,부품설계,시스템설계,제품설계,금형설계,자동차,펌웨어,솔리드웍스,서울,강남구,서초구",시작일2024.04.09 14:00마감일2024.06.08 23:59
258,서울 강남구,(주)테서,의료 텍스트 자연어처리(NLP) 딥러닝 연구원(전문연구요원 가능),신입·경력(년수무관),대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48033001,,"IT개발·데이터,데이터분석가,머신러닝,AI(인공지능),Python,Tensorflow,NLP(자연어처리),서울,강남구",상시채용
259,서울 강남구 외,(주)세나클소프트,[IT헬스케어] Backend Server 개발,경력 3~15년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=44276426,,"IT개발·데이터,빅데이터,크롤링,데이터분석가,Pandas,머신러닝,기획·전략,데이터분석,사업기획,서울,강남구",상시채용
260,서울 강남구 외,(주)세나클소프트,[IT헬스케어] Backend Server 개발(병역특례/산업기능요원/보충역/전직),신입·경력 4년 ↓,학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47187268,,"IT개발·데이터,빅데이터,크롤링,데이터분석가,Pandas,머신러닝,기획·전략,데이터분석,사업기획,서울,강남구",상시채용
261,서울 강남구 외,(주)메디픽셀,Python application & Algorithm 개발자,경력 2~10년,석사졸업 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48003627,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
262,서울 강남구,(주)브이알크루,멀티모달 LLM 총괄자 모집,경력 5년 ↑,박사졸업,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48015155,,"연구·R&D,멀티모달LLM,IT개발·데이터,머신러닝,서울,강남구",시작일2024.04.17 10:00마감일2024.06.16 23:59
263,서울 금천구,(주)지브이랩,"머신 비전 프로그램 개발자 모집(C++,딥러닝, 이미지 프로세싱)",무관(신입포함),학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47904960,,"IT개발·데이터,머신러닝,딥러닝,서울,금천구",시작일2024.04.01 16:00마감일2024.05.31 23:59
264,서울 강남구,(주)브이알크루,멀티모달 LLM 연구보조원,신입,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48008038,,"연구·R&D,멀티모달LLM,IT개발·데이터,머신러닝,서울,강남구",시작일2024.04.16 14:00마감일2024.06.15 23:59
265,서울 송파구,(주)미스릴,AI 연구소 - 인공지능 개발 인원 모집,무관(신입포함),학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47995503,,"IT개발·데이터,딥러닝,머신러닝,서울,송파구",시작일2024.04.15 11:00마감일2024.06.14 23:59
266,서울 금천구,(주)파킹고,주차장 공간분석 AI 솔루션 개발,경력 3년 ↓,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47987343,,"IT개발·데이터,데이터분석가,데이터라벨링,머신러닝,모델링,서울,금천구",시작일2024.04.12 19:00마감일2024.06.11 23:59
267,서울 강남구 외,(주)빗썸코리아,[빗썸] 데이터 분석 개발자,경력 4~12년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47963276,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
268,서울 강남구,메이븐클라우드서비스(주),Data&AI 분야 클라우드 기술영업 담당자 채용(경력),경력 3년 ↑,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47959450,,"IT개발·데이터,IT컨설팅,머신러닝,모델링,클라우드,IoT,NLP(자연어처리),SAP,ABAP,영업·판매·무역,기술영업,영업,솔루션기술영업,IT영업,SI영업,기업영업,서울,강남구",시작일2024.04.09 09:00마감일2024.06.08 23:59
269,서울 강남구,카이투스테크놀로지주식회사(KAITUSTechnologyInc.),카이투스테크놀로지(주) 소프트웨어 개발부 채용,경력(년수무관),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47959324,,"IT개발·데이터,데이터엔지니어,머신러닝,빅데이터,딥러닝,서울,강남구",상시채용
270,서울 송파구,주식회사 엑스페릭스,[4.5일제/엑스페릭스] 바이오인식/OCR 알고리즘 개발자,경력 2~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47947982,,"IT개발·데이터,딥러닝,머신러닝,알고리즘,영상처리,컴퓨터비전,AI(인공지능),C++,C,,C언어,Java,Python,서울,송파구",상시채용
271,서울 강남구 외,(주)메디픽셀,Machine Learning Engineer (Vision),경력 2~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47920450,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시",상시채용
272,서울 서초구 외,(주)셀키,AI Data Scientist,경력 3~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47774328,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
273,서울 강남구,(주)토마토시스템,[(주)토마토시스템] 분석/설계 및 개발자 채용(경력),경력 3년 ↑,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47903351,,"IT개발·데이터,웹개발,Java,OracleDB,기술지원,솔루션,앱개발,SI개발,모바일,AI,NLP(자연어처리),빅데이터,머신러닝,백엔드/서버개발,프론트엔드,S/W,임베디드,C++,포탈,포털,유지보수,퍼블리셔,데이터분석가,스크립트,웹표준·웹접근성,풀스택,서울,강남구",시작일2024.04.01 15:00마감일2024.05.31 23:59
274,서울 금천구 외,롯데이노베이트(주),[Data&AI사업팀] Data Analytics,경력 7~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47884595,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
275,서울 강남구,경남제약스퀘어(주),경남제약(레모나)스퀘어 사업부 NFT 토큰 매니저 채용,경력 1년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47881904,,"기획·전략,상품기획,브랜드기획,웹기획,앱기획,출판기획,마케팅기획,신사업발굴,상품기획·MD,브랜드관리,브랜드기획,브랜드런칭,브랜드확장,브랜딩,소셜커머스,이커머스,자사몰관리,제작관리,IT개발·데이터,블록체인,빅데이터,인터페이스,클라우드,AI(인공지능),펌웨어,머신러닝,데이터라벨링,데이터마이닝,메타버스,데이터시각화,네트워크,모델링,솔루션,서울,강남구",상시채용
276,서울 강남구 외,(주)에이스웍스코리아,Perception Engineer - Deep learning(Senior/Staff),경력 5~15년,석사졸업 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47569274,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
277,서울 서초구,(주)뷰런테크놀로지,[Vueron] Deep Learning Engineer,경력 2~8년,석사졸업 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47872812,,"IT개발·데이터,딥러닝,알고리즘,머신러닝,AI(인공지능),서울,서초구",시작일2024.03.27 14:00마감일2024.05.26 23:59
278,서울 서초구 외,(주)잼코딩,[잼코딩] 강남 대치 코딩학원 컴퓨터강사 파트타임 모집,무관(신입포함),대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47867239,,"교육,컴퓨터교육,파트강사,IT강사,코딩,입시학원,학원생관리,교육컨텐츠개발,교육컨텐츠기획,교육운영,온라인교육,학원강사,IT개발·데이터,알고리즘,Python,C언어,딥러닝,Java,Javascript,머신러닝,C++,연구·R&D,알고리즘개발,서울,강남구,서초구,송파구",상시채용
